City,Car Name,Price,Year,Mileage,Fuel Type,Transmission,Car URL
Pune,"Budget Cars
₹2 Lakh-₹5 Lakh",Price not available,N/A,N/A,N/A,N/A,https://www.cardekho.com/used-cars+2-lakh-to-5-lakh+in+pune
Pune,2017 Nissan Micra XV,"₹4.17 Lakh
Compare","43,987 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Nissan-micra-xv-cars-Pune_f60b9508-76ce-46e4-b380-63f7f90631e3.htm
Pune,2017 Maruti Celerio ZXI,"₹4.03 Lakh
Compare","50,383 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-zxi-cars-Pune_b765bac0-6104-44ff-92b6-e067e461db4f.htm
Pune,2015 Hyundai i20 Asta 1.2,"₹5.21 Lakh
Compare","42,874 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Pune_0f29e7c3-425e-4320-a1d8-bf2121ba6ed2.htm
Pune,2019 Ford Ecosport 1.5 Diesel Titanium Plus BSIV,"₹6.75 Lakh
Compare","1,20,000 kms",Diesel,Manual,N/A,https://www.cardekho.com/used-car-details/used-Ford-ecosport-15-diesel-titanium-plus-bsiv-cars-Pune_0242a0dd-9faa-463d-81fd-2ac6bc3c249e.htm?adId=4020&adType=41
Pune,2016 Hyundai Grand i10 1.2 Kappa Sportz BSIV,"₹3.85 Lakh
Compare","62,668 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-sportz-bsiv-cars-Pune_0a500ba4-317a-4a63-b165-6fdd156321bd.htm
Pune,2019 Maruti Dzire ZXI Plus,"₹7.10 Lakh
Compare","48,560 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-dzire-zxi-plus-cars-Pune_5bdf9041-2db0-4eaf-9fad-9af3741b0dd3.htm
Pune,Hatchback,Price not available,N/A,N/A,N/A,N/A,https://www.cardekho.com/used-hatchback+cars+in+pune
Pune,2015 Hyundai Grand i10 1.2 Kappa Asta,"₹4.06 Lakh
Compare","19,940 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Pune_235f7d11-c6f8-4dd2-8a3d-0454f765903e.htm
Pune,2024 Audi Q3 Sportback 40TFSI Quattro,"₹47 Lakh
Compare","9,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Audi-q3-sportback-40tfsi-quattro-cars-Pune_8411e126-d2aa-471a-b7e9-2e607c2db064.htm?adId=3349&adType=41
Pune,2017 Hyundai i20 Asta 1.2,"₹5.32 Lakh
Compare","83,215 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Pune_03e6051f-411b-4d9c-8b7c-c2bc6ef32e73.htm
Pune,Mumbai,Price not available,N/A,N/A,N/A,N/A,https://www.cardekho.com/used-cars+in+mumbai
Pune,2017 Hyundai i20 Asta 1.2,"₹5.98 Lakh
Compare","53,146 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Pune_05c05c48-b3c5-49db-a399-1e268e4a80b1.htm
Pune,2023 Honda Amaze VX i-VTEC,"₹8.97 Lakh
Compare","9,289 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-vx-i-vtec-cars-Pune_38e16bd2-fa9d-490e-aae8-6de20a88b52a.htm
Pune,2015 Volkswagen Vento 1.2 TSI Highline AT,"₹6.35 Lakh
Compare","42,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Volkswagen-vento-12-tsi-highline-at-cars-Pune_cfe25e4b-bb75-41fb-ae38-8b2e6634ed1a.htm?adId=3684&adType=41
Pune,Used Petrol Cars,Price not available,N/A,N/A,N/A,N/A,https://www.cardekho.com/used-petrol+cars+in+pune
Pune,2020 Renault Triber RXZ,"₹5.89 Lakh
Compare","23,910 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxz-cars-Pune_df5acd15-0825-4fd8-9756-8c233ae9d40c.htm
Pune,2019 Renault KWID Climber 1.0 MT,"₹3.82 Lakh
Compare","33,424 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-climber-10-mt-cars-Pune_4b7b2703-fa76-4711-a558-5e0b0cbb3cf5.htm
Pune,2017 Hyundai Grand i10 1.2 Kappa Sportz BSIV,"₹4.28 Lakh
Compare","58,768 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-sportz-bsiv-cars-Pune_a28632fa-ae83-43d8-99b2-965e16e6696d.htm
Pune,Used Maruti Eeco,Price not available,N/A,N/A,N/A,N/A,https://www.cardekho.com/used-maruti-eeco+cars+in+pune
Pune,2017 Audi Q3 30 TFSI Premium FWD,"₹20.75 Lakh
Compare","70,076 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Audi-q3-30-tfsi-premium-fwd-cars-Pune_4994b54d-8b27-4d90-9a48-9dfaf417e094.htm?adId=3342&adType=41
Pune,2015 Honda City VX MT,"₹5.75 Lakh
Compare","54,423 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-city-vx-mt-cars-Pune_7451a255-9c19-4495-8c34-e266796f4c61.htm
Pune,2016 Hyundai i20 Sportz 1.2,"₹5.12 Lakh
Compare","62,266 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-sportz-12-cars-Pune_1df9181c-af33-4e28-b2d8-dc8547698bce.htm
Pune,2018 Maruti Dzire VXI,"₹5.81 Lakh
Compare","41,915 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-dzire-vxi-cars-Pune_502b7134-4655-40da-ae69-1f00b566ee1b.htm
Pune,2019 Hyundai Creta 1.6 VTVT SX Plus,"₹8.49 Lakh
Compare","68,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-vtvt-sx-plus-cars-Pune_76e49906-332b-4a51-b411-01a0d068684f.htm?adId=1800&adType=41
Pune,2018 Hyundai EON Sportz,"₹3.55 Lakh
Compare","28,293 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-eon-sportz-cars-Pune_b695cd64-fbc6-4440-9eda-aec11ec350ac.htm
Pune,2016 Hyundai i20 Asta 1.2,"₹5.42 Lakh
Compare","63,689 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Pune_55317602-2304-4a0f-9dfd-9e6b357a3855.htm
Pune,2018 Renault KWID 1.0 RXT Opt,"₹3.85 Lakh
Compare","11,901 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-10-rxt-opt-cars-Pune_277d710a-528d-4442-a099-72a91233f53a.htm
Pune,2018 Skoda Kodiaq 2.0 TDI Style,"₹23.95 Lakh
Compare","55,000 kms",Diesel,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Skoda-kodiaq-20-tdi-style-cars-Pune_e9da35ba-af4b-4722-97bc-d6c4a17c2a50.htm?adId=3807&adType=41
Pune,2020 Hyundai Grand i10 1.2 Kappa Magna BSIV,"₹5.28 Lakh
Compare","43,051 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-magna-bsiv-cars-Pune_ebe53ac3-c747-4c1c-afc3-4ea4ad29636d.htm
Pune,2017 Hyundai Xcent Petrol,"₹4.40 Lakh
Compare","72,737 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-xcent-petrol-cars-Pune_cacbc5c4-edf1-4910-af10-85784908f957.htm
Pune,2022 Maruti Celerio ZXI Plus,"₹5.89 Lakh
Compare","19,432 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-zxi-plus-cars-Pune_2564396d-6f31-4d6a-b46f-26f09d84dacf.htm
Pune,2024 Audi Q7 Technology,"₹87 Lakh
Compare","5,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Audi-q7-technology-cars-Pune_4bfc6613-e78d-45c5-9e1d-3d8e7c7f6328.htm?adId=3345&adType=41
Pune,2022 Honda Amaze VX Petrol,"₹6.66 Lakh
Compare","45,088 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-vx-petrol-cars-Pune_8695e822-eb4d-4d4f-8e0b-52c6887d4148.htm
Pune,2016 Hyundai Creta 1.6 CRDi SX Plus,"₹9.25 Lakh
Compare","80,000 kms",Diesel,Manual,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-crdi-sx-plus-cars-Pune_5d86e52d-33cb-4300-8d1f-87a00af8231d.htm
Pune,2019 Honda WR-V i-VTEC VX,"₹7.35 Lakh
Compare","17,017 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-wr-v-i-vtec-vx-cars-Pune_bb4825d7-5afa-416a-ace7-6f1ddd74a130.htm
Pune,2024 Mahindra Thar LX Convert Top AT,"₹20 Lakh
Compare","10,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-convert-top-at-cars-Pune_0c6f6e44-789d-44f4-9593-36b0ac620cef.htm?adId=4003&adType=41
Pune,2015 Hyundai i20 Asta 1.2,"₹5.07 Lakh
Compare","70,403 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Pune_ecf6cbca-ccae-4994-8959-7006618dc400.htm
Pune,2017 Hyundai Grand i10 1.2 Kappa Sportz BSIV,"₹4.19 Lakh
Compare","57,782 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-sportz-bsiv-cars-Pune_5384009a-acf7-4a0a-aedc-e758a0d63a11.htm
Pune,2021 Hyundai Grand i10 1.2 Kappa Asta,"₹6.82 Lakh
Compare","41,438 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Pune_f72c731c-8d0b-4b60-b6c2-7878b8fa7b07.htm
Pune,2021 Audi A6 45 TFSI Premium Plus BSVI,"₹48 Lakh
Compare","21,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Audi-a6-45-tfsi-premium-plus-bsvi-cars-Pune_711db307-e5bc-479e-a28b-2ff2575e4149.htm?adId=3844&adType=41
Pune,2017 Hyundai i20 Asta 1.2,"₹5.30 Lakh
Compare","43,560 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Pune_6a9e894d-7642-4daa-8112-1beaae141673.htm
Pune,2016 Hyundai Grand i10 1.2 Kappa Asta,"₹4.44 Lakh
Compare","26,460 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Pune_775e42f8-271f-47c2-84ac-e554e22a499a.htm
Pune,2015 Hyundai i20 Asta 1.2,"₹4.63 Lakh
Compare","1,03,225 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Pune_bd7602b0-88ab-4433-855a-1b5f57296fab.htm
Pune,2024 Audi Q5 Technology,"₹56 Lakh
Compare","8,500 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Audi-q5-technology-cars-Pune_f2049fa5-18a3-4f4c-8692-eb43d07d5204.htm?adId=3348&adType=41
Pune,2019 Hyundai Grand i10 1.2 Kappa Asta,"₹4.97 Lakh
Compare","23,634 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Pune_d6833139-14e5-40b3-9187-add82bfc9221.htm
Pune,2021 Volkswagen Vento 1.0 TSI Highline,"₹7.93 Lakh
Compare","56,104 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Volkswagen-vento-10-tsi-highline-cars-Pune_d6e822c4-69f8-4b9e-8672-18cfe02805e3.htm
Pune,2015 Maruti Wagon R VXI 1.2,"₹3.83 Lakh
Compare","26,216 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-wagon-r-vxi-12-cars-Pune_2c3b5794-2b38-4373-978e-f8241c79e7dc.htm
Pune,2024 Audi Q7 Bold Edition,"₹88 Lakh
Compare","2,500 kms",Petrol,Automatic,N/A,https://www.cardekho.com/buy-used-car-details/used-Audi-q7-bold-edition-cars-Pune_a3613024-4000-4117-8f01-9a9d7b9639ee.htm?adId=3347&adType=41
Pune,2015 Hyundai Grand i10 1.2 Kappa Sportz BSIV,"₹3.98 Lakh
Compare","45,351 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-sportz-bsiv-cars-Pune_a5d2f887-2031-46f7-bcbf-36f79b2168cf.htm
Pune,2014 Honda City VX MT,"₹5.38 Lakh
Compare","1,01,524 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-city-vx-mt-cars-Pune_049839e6-f47e-4c11-8b59-e899e38f31a0.htm
Pune,2015 Maruti Celerio ZXI,"₹3.49 Lakh
Compare","1,25,692 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-zxi-cars-Pune_53ae2f75-3f54-485d-9829-0c8810b6d8a4.htm
Pune,2021 Jeep Compass 1.4 Sport Plus,"₹11.99 Lakh
Compare","31,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Jeep-compass-14-sport-plus-cars-Pune_8040d44e-59a1-40f9-a8da-20205f71da82.htm?adId=3828&adType=41
Pune,2015 Hyundai Xcent Petrol,"₹4.01 Lakh
Compare","90,242 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-xcent-petrol-cars-Pune_e8e4edda-82cb-444f-8889-90275957dab3.htm
Pune,2019 Hyundai Grand i10 1.2 Kappa Asta,"₹5.11 Lakh
Compare","32,660 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Pune_47d148b3-b872-4579-87e2-aa4f3216d163.htm
Pune,2017 Maruti Baleno Zeta Diesel,"₹5.26 Lakh
Compare","42,232 kms",Diesel,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-zeta-diesel-cars-Pune_9ace67e3-4288-45ae-9863-2a6db3409699.htm
Pune,2018 Hyundai Creta 1.6 VTVT SX Plus,"₹8.99 Lakh
Compare","59,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Hyundai-creta-16-vtvt-sx-plus-cars-Pune_86a33195-30af-4c45-ac06-6901fa53c8d7.htm?adId=3829&adType=41
Pune,2016 Hyundai i20 Asta 1.2,"₹4.69 Lakh
Compare","1,18,157 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Pune_f5d79478-7686-4484-9d42-1d9504310cbe.htm
Pune,2014 Maruti Celerio VXI,"₹3.29 Lakh
Compare","1,23,040 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-vxi-cars-Pune_74649ecd-443c-49a2-a6fd-a29f25a1e7ed.htm
Pune,2017 Hyundai Xcent Petrol,"₹4.49 Lakh
Compare","1,03,358 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-xcent-petrol-cars-Pune_d7b57d45-43b0-41fa-9721-4690ef50c7ca.htm
Pune,2021 Skoda Superb Laurin & klement BSVI,"₹25 Lakh
Compare","53,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Skoda-superb-laurin-klement-bsvi-cars-Pune_f6151eb3-c62b-4e11-b0b4-af3e0887290f.htm?adId=3989&adType=41
Pune,2016 Nissan Micra Active XV Petrol,"₹3.19 Lakh
Compare","1,37,238 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Nissan-micra-active-xv-petrol-cars-Pune_ef1f2757-1fe7-4df5-9c87-105e88ddd981.htm
Pune,2018 Maruti Celerio VXI,"₹4.67 Lakh
Compare","22,335 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-vxi-cars-Pune_5e00e0f6-71f3-40fe-b91f-c646f3b07499.htm
Pune,2024 Maruti Baleno Alpha Diesel,"₹9.39 Lakh
Compare","9,175 kms",Diesel,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-alpha-diesel-cars-Pune_bf35e7b7-8536-41af-9557-72aa00579b0b.htm
Pune,2017 Honda City i-VTEC VX,"₹6.51 Lakh
Compare","76,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-vx-cars-Pune_7e43d470-ac70-4fff-ae51-c62ca199cb63.htm?adId=3632&adType=41
Pune,2015 Maruti Celerio VXI,"₹3.94 Lakh
Compare","37,177 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-vxi-cars-Pune_91ef6582-ba5f-4f1f-8c19-a562cb69c668.htm
Pune,2017 Honda Jazz V,"₹5.47 Lakh
Compare","52,345 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-jazz-v-cars-Pune_8423b658-62d6-4ca0-9aaa-69b199cb1287.htm
Pune,2016 Maruti Wagon R Stingray VXI,"₹3.19 Lakh
Compare","1,44,185 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-wagon-r-stingray-vxi-cars-Pune_426912e9-b8aa-40c5-ad8f-5b4b3954cb01.htm
Pune,2013 Mahindra XUV500 W6 2WD,"₹6 Lakh
Compare","1,20,000 kms",Diesel,Manual,N/A,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w6-2wd-cars-Pune_ac846224-1529-4c29-be89-66062f35a926.htm?adId=3229&adType=41
Pune,2015 Hyundai i20 Asta 1.2,"₹5.03 Lakh
Compare","73,515 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-12-cars-Pune_7695330b-8b45-4e16-acf1-78eec7accef2.htm
Pune,2015 Honda City VX MT,"₹5.75 Lakh
Compare","66,746 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-city-vx-mt-cars-Pune_48e326c5-dd33-4941-baf2-4fa2968031e8.htm
Pune,2016 Maruti Ciaz ZXi,"₹5.82 Lakh
Compare","62,365 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-zxi-cars-Pune_fa42f538-daff-42fd-ad26-5be6e343cca8.htm
Pune,2019 Maruti S Cross Alpha DDiS 200 SH,"₹8.40 Lakh
Compare","97,000 kms",Diesel,Manual,N/A,https://www.cardekho.com/used-car-details/used-Maruti-s-cross-alpha-ddis-200-sh-cars-Pune_e38d632b-3b80-4059-9a7c-77e7c01229f3.htm?adId=68&adType=41
Pune,2014 Honda Amaze S i-VTEC,"₹3.32 Lakh
Compare","77,833 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-amaze-s-i-vtec-cars-Pune_3d2f56aa-a8fa-4c8a-b498-dbd59e4c4430.htm
Pune,2020 Renault Triber RXZ,"₹5.58 Lakh
Compare","46,828 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxz-cars-Pune_80c53316-92df-4a8a-8869-b8ed210179f8.htm
Pune,2016 Maruti Wagon R VXI 1.2,"₹3.90 Lakh
Compare","27,542 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-wagon-r-vxi-12-cars-Pune_db70bd4e-93cc-44e0-a22c-011715848167.htm
Pune,2013 Volkswagen Passat Diesel Highline 2.0 TDI,"₹5.50 Lakh
Compare","77,000 kms",Diesel,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Volkswagen-passat-diesel-highline-20-tdi-cars-Pune_bb416f1a-98ab-4bc2-903d-4b263ad5c6a5.htm?adId=2996&adType=41
Pune,2022 Renault Triber RXT,"₹5.88 Lakh
Compare","42,811 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxt-cars-Pune_34ba96f6-d410-44ef-af6b-5ccc33b1e95d.htm
Pune,2022 Renault Triber RXZ,"₹7.28 Lakh
Compare","27,519 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxz-cars-Pune_48a19c3d-0316-44e4-87e4-5261f0ea6e29.htm
Pune,2015 Maruti Celerio VXI,"₹3.37 Lakh
Compare","91,576 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-vxi-cars-Pune_30663e90-3969-4304-88fa-c7d41af02887.htm
Pune,2013 Volkswagen Passat Highline DSG,"₹5.41 Lakh
Compare","77,000 kms",Diesel,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Volkswagen-passat-highline-dsg-cars-Pune_89dc073f-dfa3-432e-bb5d-305911554334.htm?adId=3831&adType=41
Pune,2016 Maruti Ciaz ZXi,"₹5.80 Lakh
Compare","86,271 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-zxi-cars-Pune_9bb69d98-327c-41b7-a74a-895939adb567.htm
Pune,2015 Maruti Celerio VXI,"₹3.70 Lakh
Compare","77,271 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-vxi-cars-Pune_f1df6915-337b-4f6e-9c36-c2f5c007081c.htm
Pune,2015 Hyundai i20 Asta 1.4 CRDi,"₹5.90 Lakh
Compare","1,01,517 kms",Diesel,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-asta-14-crdi-cars-Pune_e426c93d-539a-4760-9974-568839d439bf.htm
Pune,2016 Mahindra XUV500 R W10 FWD,"₹9.25 Lakh
Compare","1,42,000 kms",Diesel,Manual,N/A,https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-r-w10-fwd-cars-Pune_3e3d3a2e-9fd0-41f2-9649-3ecd4e0f6c33.htm?adId=1090&adType=41
Pune,2019 Tata Tiago 1.2 Revotron XZ Plus,"₹4.42 Lakh
Compare","46,098 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Tata-tiago-12-revotron-xz-plus-cars-Pune_9605b691-0578-437c-9758-96158d4e8e3f.htm
Pune,2014 Hyundai Xcent Petrol,"₹4.52 Lakh
Compare","80,903 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-xcent-petrol-cars-Pune_fb59e0b1-ec10-4a17-9a20-ddd147e504b7.htm
Pune,2017 Maruti Baleno Delta Diesel,"₹5.07 Lakh
Compare","43,291 kms",Diesel,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-delta-diesel-cars-Pune_3bb9d1f9-4075-4663-afb9-3c8641c56d4e.htm
Pune,2020 Kia Sonet 1.5 GTX Plus Diesel DT,"₹10.32 Lakh
Compare","60,000 kms",Diesel,Manual,N/A,https://www.cardekho.com/used-car-details/used-Kia-sonet-15-gtx-plus-diesel-dt-cars-Pune_384fffbe-9853-49bf-ac5b-4f60e0fff7df.htm?adId=3672&adType=41
Pune,2015 Maruti S Cross Zeta,"₹5.71 Lakh
Compare","1,40,838 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-s-cross-zeta-cars-Pune_e07aaff7-fb52-4deb-97ce-e469ec82012f.htm
Pune,2015 Hyundai Grand i10 1.2 Kappa Asta,"₹3.96 Lakh
Compare","85,611 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Pune_1546c5e7-8cb1-4d0d-9a79-473e444fd5f8.htm
Pune,2017 Honda City ZX MT,"₹7.86 Lakh
Compare","89,355 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Honda-city-zx-mt-cars-Pune_44fe622b-9295-48ea-91fa-38fada0aa0b3.htm
Pune,2019 Kia Seltos HTK Plus G,"₹7.75 Lakh
Compare","50,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Kia-seltos-htk-plus-g-cars-Pune_0c96856c-b557-49c8-85c3-13756c0b25f9.htm?adId=4004&adType=41
Pune,2016 Tata Tiago 1.2 Revotron XZ,"₹4.12 Lakh
Compare","31,791 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Tata-tiago-12-revotron-xz-cars-Pune_7440ea78-2e7d-469d-b9fc-382b87d14cd6.htm
Pune,2022 Maruti Ignis Zeta,"₹5.89 Lakh
Compare","35,548 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-ignis-zeta-cars-Pune_433ce9e3-4a75-43e8-ac85-fd79332448b0.htm
Pune,2018 Maruti Baleno Delta Diesel,"₹5.43 Lakh
Compare","59,478 kms",Diesel,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-delta-diesel-cars-Pune_96d96c6f-ef3d-4379-ad9c-be0e0c74d2a8.htm
Pune,2016 Toyota Corolla Altis VL AT,"₹5.99 Lakh
Compare","1,25,000 kms",Petrol,Automatic,N/A,https://www.cardekho.com/used-car-details/used-Toyota-corolla-altis-vl-at-cars-Pune_2dc249e4-5efa-40d9-b15e-87f27998e001.htm?adId=3879&adType=41
Pune,2022 Tata Tiago 1.2 Revotron XZ Plus,"₹6.95 Lakh
Compare","23,899 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Tata-tiago-12-revotron-xz-plus-cars-Pune_cbe8209b-21f6-4d3b-97a7-a6541d6e1324.htm
Pune,2017 Maruti Wagon R VXI 1.2,"₹3.92 Lakh
Compare","41,251 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-wagon-r-vxi-12-cars-Pune_46adb952-e938-400e-89f3-3c89278b984d.htm
Pune,2017 Hyundai Grand i10 1.2 Kappa Asta,"₹4.66 Lakh
Compare","68,780 kms",Petrol,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-12-kappa-asta-cars-Pune_cf6060a5-de0c-4929-b99b-ee15145c5e06.htm
Pune,2023 Tata Tigor XZ Plus BSVI,"₹7.50 Lakh
Compare","35,000 kms",Petrol,Manual,N/A,https://www.cardekho.com/used-car-details/used-Tata-tigor-xz-plus-bsvi-cars-Pune_7139647d-41a1-4a2d-b7fc-169cc553c606.htm?adId=3169&adType=41
Pune,2018 Maruti Baleno Zeta Diesel,"₹6.22 Lakh
Compare","31,125 kms",Diesel,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-zeta-diesel-cars-Pune_c6f82400-85c8-4503-87b5-4bb5d4e51317.htm
Pune,2016 Maruti Baleno Zeta Diesel,"₹5.12 Lakh
Compare","79,006 kms",Diesel,Manual,N/A,https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-zeta-diesel-cars-Pune_285ae7d7-5e58-40d1-b2bb-0cd0fd31ecc2.htm
